,Unnamed: 0,date,icon01_x,icon01_y,icon02_x,icon02_y,icon03_x,icon03_y,icon04_x,icon04_y,icon05_x,icon05_y,icon06_x,icon06_y,icon07_x,icon07_y,icon08_x,icon08_y,icon11_x,icon11_y,icon15_x,icon15_y,icon01_nx,icon01_ny,icon02_nx,icon02_ny,icon03_nx,icon03_ny,icon04_nx,icon04_ny,icon05_nx,icon05_ny,icon06_nx,icon06_ny,icon07_nx,icon07_ny,icon08_nx,icon08_ny,icon11_nx,icon11_ny,icon15_nx,icon15_ny,"icon01_nx_[6, 1]","icon01_ny_[6, 1]","icon01_nx_[6, 3]","icon01_ny_[6, 3]","icon01_nx_[12, 1]","icon01_ny_[12, 1]","icon01_nx_[12, 3]","icon01_ny_[12, 3]","icon02_nx_[6, 1]","icon02_ny_[6, 1]","icon02_nx_[6, 3]","icon02_ny_[6, 3]","icon02_nx_[12, 1]","icon02_ny_[12, 1]","icon02_nx_[12, 3]","icon02_ny_[12, 3]","icon03_nx_[6, 1]","icon03_ny_[6, 1]","icon03_nx_[6, 3]","icon03_ny_[6, 3]","icon03_nx_[12, 1]","icon03_ny_[12, 1]","icon03_nx_[12, 3]","icon03_ny_[12, 3]","icon04_nx_[6, 1]","icon04_ny_[6, 1]","icon04_nx_[6, 3]","icon04_ny_[6, 3]","icon04_nx_[12, 1]","icon04_ny_[12, 1]","icon04_nx_[12, 3]","icon04_ny_[12, 3]","icon05_nx_[6, 1]","icon05_ny_[6, 1]","icon05_nx_[6, 3]","icon05_ny_[6, 3]","icon05_nx_[12, 1]","icon05_ny_[12, 1]","icon05_nx_[12, 3]","icon05_ny_[12, 3]","icon06_nx_[6, 1]","icon06_ny_[6, 1]","icon06_nx_[6, 3]","icon06_ny_[6, 3]","icon06_nx_[12, 1]","icon06_ny_[12, 1]","icon06_nx_[12, 3]","icon06_ny_[12, 3]","icon07_nx_[6, 1]","icon07_ny_[6, 1]","icon07_nx_[6, 3]","icon07_ny_[6, 3]","icon07_nx_[12, 1]","icon07_ny_[12, 1]","icon07_nx_[12, 3]","icon07_ny_[12, 3]","icon08_nx_[6, 1]","icon08_ny_[6, 1]","icon08_nx_[6, 3]","icon08_ny_[6, 3]","icon08_nx_[12, 1]","icon08_ny_[12, 1]","icon08_nx_[12, 3]","icon08_ny_[12, 3]","icon11_nx_[6, 1]","icon11_ny_[6, 1]","icon11_nx_[6, 3]","icon11_ny_[6, 3]","icon11_nx_[12, 1]","icon11_ny_[12, 1]","icon11_nx_[12, 3]","icon11_ny_[12, 3]","icon15_nx_[6, 1]","icon15_ny_[6, 1]","icon15_nx_[6, 3]","icon15_ny_[6, 3]","icon15_nx_[12, 1]","icon15_ny_[12, 1]","icon15_nx_[12, 3]","icon15_ny_[12, 3]"
53,53,2007/07,303.2027934621175,252.2329635691325,298.131293586731,234.0427233177185,266.1911943715413,251.4822435587565,309.61979330444336,225.2806431966146,251.1008947423299,257.3960036404927,256.586394607544,247.46368350321453,259.04969454701745,253.03520358022053,269.606694287618,254.40416359914144,288.5471938222249,234.2046433199565,295.1711936594645,247.7912035077413,0.984429978977586,-0.6405772307710508,0.8319059094997314,-1.2659757647862373,-0.1286844545995836,-0.6663877306575766,1.1774196179087515,-1.5672247855206405,-0.5825213796989998,-0.4630667830220524,-0.4175463657739703,-0.8045498182854511,-0.3434632463132973,-0.6129954220687837,-0.025964162910415,-0.5659292163933533,0.5436665455477006,-1.2604087942224766,0.7428816567024512,-0.7932893550996628,0.8081868603278679,-0.6133876404494113,0.2371865479805641,-0.3778162201615557,0.800965312548508,-0.4922680740701413,0.652114271682568,-0.4358012794654521,0.7216527964200237,-1.2109766260574486,0.6783857644661012,-1.2321817230230454,0.5751674349990462,-1.0960692927391011,0.5739845952765648,-1.0728651472528812,-0.21951409434170258,-0.6489023822050378,-0.11735409515265705,-0.7006878606538373,-0.22300035878691044,-0.6701707401997683,-0.17786568516591258,-0.6760666681150237,1.1537628234591248,-1.3778971775294764,1.075695401775357,-1.5037992777112508,1.3628764354493774,-1.4666903580214563,1.060131721216392,-1.481151829281407,-1.1542687487131338,-0.5118157320724366,-0.5825213796989999,-0.47874286604136806,-0.8213927489179931,-0.5663846958031156,-0.6118433538720898,-0.5518599635140322,-0.5442969802461816,-0.6558484432039122,-1.351802982367516,-0.7340770318305738,-0.4038503268820814,-0.8398368203361967,-0.2557463426829719,-0.6889466136466336,-0.4672256341181872,-0.6116922448686305,-0.3807538249325774,-0.5957884221444325,-0.36413181409560424,-0.6119199845735116,-0.2992001388036015,-0.5982176456631645,-0.11561096293005191,-0.5757473281148944,-6.619846029725165e-05,-0.6343903021217805,-0.07109883653141233,-0.5682192656479912,-0.1545201643274648,-0.6157029941157031,0.5224376852652728,-1.2561703052705222,0.5978904086151342,-0.9946365586262196,0.5996335408377382,-1.2295121075936057,0.5721792083317244,-1.1746141865114312,0.8115486153286045,-0.69766398346125,0.4524633774721666,-0.6627818519969596,0.6524878000159833,-0.6430823675247431,0.6454530164033312,-0.5474190392688495
54,54,2007/08,310.985993270874,244.94656346842447,299.1041935628255,228.8686432462057,275.7959941355388,250.4481635444641,303.285593460083,219.36320311482748,269.9999942779541,257.3923236404419,265.1354943974813,248.32848351516725,262.2167944691976,254.4188835993449,273.35339419555663,253.8080035909017,281.6540939915975,232.1364832913717,290.2859937795003,244.1884834579468,1.2185077345844189,-0.8910909061402741,0.8611656289505847,-1.4438657787100382,0.1601774565748065,-0.701940429030683,0.9869201678670216,-1.7706722552144334,-0.0141357656856011,-0.4631933050803193,-0.1604343629398708,-0.7748171345926391,-0.248213521292434,-0.5654231281602841,0.0867168843364911,-0.5864257898326529,0.3363583205022887,-1.3315141909686905,0.5959605122258222,-0.9171544501433344,1.1497785212360299,-0.8063843881303271,0.7245165136428728,-0.5411308929729659,1.2098543281936345,-0.8108885734046426,0.7633634603180494,-0.7293577590572047,1.0194793875963757,-1.4056055082900114,0.35914354884061306,-1.3832870172116623,0.9443379378576932,-1.3712674216762708,0.14324417212665203,-1.3718241187326465,0.11996090601044092,-0.6702340012289018,-0.08554193209013186,-0.7213615649747115,0.01829894459928184,-0.6729795298933021,-0.38062931548810663,-0.7289149318532683,1.0441322576017762,-1.340978040927083,0.9513104667481098,-0.7068241804798008,1.1286119156758379,-1.494854168191754,1.0873992895556988,-1.5415028510749018,-0.09643650848140747,-0.46051103744505273,-1.007472113680977,-0.4913191586331361,-0.09761934820388876,-0.4821210049971045,-0.5263053655200184,-0.5074127644447352,-0.1682784579415893,-0.7196914738055833,-1.4539007268343263,-0.4634843058143332,-0.14455940876972687,-0.7997166756596407,-0.1512206640489639,-0.6394385322466453,-0.29478005352485664,-0.5823644317622738,-0.37023277687471834,-0.4696712344636035,-0.30716874324979276,-0.4789073447171157,-0.3021883654709238,-0.5452049032491717,0.04376112599374821,-0.582326475144793,0.07775220433452734,-0.6364273072598835,0.06536351460959129,-0.5807829060339318,0.10190703656204081,-0.6023675691743311,0.34258379272587447,-1.3128268829626124,0.43914086691369275,-1.1824838585356563,0.3596415866185002,-1.2288162362731359,0.3427083021703464,-1.2711505169693689,0.4748750774770761,-0.8702906797611322,0.6924553316914056,-0.7861914676308684,0.47892163442240687,-0.8772367407600061,0.6000070691711538,-0.44496147648400264
55,55,2007/09,313.2215932159424,237.2627233622233,296.86859361775714,224.09200318018597,281.9645939839681,248.32112351506552,295.70939364624024,214.79264305165609,283.289393951416,255.02976360778808,269.1305942993164,248.48304351730343,267.722994333903,254.8236836049398,278.4248940709432,252.3102435702006,276.58259411621094,230.96624327519731,285.0695939076742,241.50576342086796,1.2857428345991475,-1.1552689638023632,0.7939305289358559,-1.608091410340974,0.3456965288376669,-0.7750701787091738,0.7590678844837754,-1.927812651582401,0.3855395510686171,-0.5444204664879151,-0.0402827490246628,-0.7695032081454141,-0.0826159601450469,-0.5515057017508826,0.2392409538143474,-0.6379202675474378,0.1838342510244325,-1.3717482054976868,0.4390786121914574,-1.009389030620184,1.2332621037543174,-1.0715113612294211,1.0882086009447651,-0.586109484686985,1.1530157667922947,-1.1153386022132086,0.6450172333476802,-0.6872385658600254,0.9041213872933277,-1.577371854593677,0.7608732714286145,-1.5624928605414445,0.7900707361572327,-1.5408196319602585,0.6836774158561485,-1.4873640623423312,0.3623185396746415,-0.7270677098025664,0.3214171871656817,-0.6455621998667816,0.39058218356972174,-0.7116320186939575,-0.4277561402206521,-0.7563702184972694,0.7969810103254137,-1.9592660352676479,0.9178796809074534,-0.6163482566128661,0.7548968180939726,-1.8669555415558374,0.9053042270158093,-0.8529445055726879,0.31986081910978525,-0.5165982658749394,0.1433686815711232,-0.6058722301883352,0.247396322427245,-0.5550736237940204,-0.1838421385005547,-0.38232040543587054,-0.05080379708252286,-0.7735898706274472,0.3776332013446634,-0.5708635766657777,-0.06369052458534555,-0.8444928320804326,-0.05229791041618359,-0.7138208503019821,-0.11554870820781651,-0.5463942105968844,-0.029139153744443404,-0.3708828113685083,-0.06232092069615673,-0.5084122887050458,-0.14213147460252867,-0.5071091115048929,0.2443458410376879,-0.6005329993294553,0.1508392482394268,-0.6372750050502745,0.2211870843659481,-0.6228514904078042,0.23699978381385645,-0.5350957907936156,0.2601585404855965,-1.3546044666024697,0.37464497467734187,-1.3621578334810265,0.19416853491558522,-1.2926466146689806,0.3552215013397538,-0.9034774156446412,0.4141767232971132,-0.9093733435598962,0.5720546988872535,-0.9050589413729817,0.44343644274796706,-1.0229901518839175,0.6157575138968268,-0.6384896168096403
56,56,2007/10,313.5734932072957,229.51632325515743,295.585193649292,219.54352311731972,282.2750939763387,246.138883484904,295.7300936457316,210.21840298843384,295.3367936553955,250.5291235455831,278.0936940790812,247.04416349741615,278.69399406433104,253.27808358357748,282.7511939646403,250.04336353886924,272.0285942281087,230.6056032702128,279.356394048055,239.842403397878,1.2963261373792427,-1.4215978964549971,0.7553326011496244,-1.7644726743593366,0.3550347371730468,-0.8500977592616737,0.759690431706133,-2.0850795700086358,0.7478620344813208,-0.6991569437488031,0.2292801982566098,-0.8189733329279218,0.2473340677050086,-0.604644966223142,0.3693533232872946,-0.7158578554400844,0.046873862105541,-1.3841473672078806,0.2672555788204837,-1.0665770009569977,1.2526233223696694,-1.0343265283046665,0.34656809494896945,-1.169831652708928,1.2002048462470758,-1.13683469991282,1.213651866250021,-1.0980303846422443,0.6213604388980539,-1.7543256052863003,0.8611656289505856,-1.7049187415329257,0.7440022417026977,-1.7316275480331496,0.5811438883336891,-1.684586646769373,0.3392220377251383,-0.8194794211609908,0.32365835716617336,-0.6714486129882683,0.3776332013446635,-0.7888104742370012,0.3194872907763705,-0.8475546658905012,0.7842810469892977,-2.069352878166012,0.848590175058941,-1.4707896727093173,0.7099489086396815,-2.0536261863233887,0.5238072891544618,-1.9073413825547547,0.7391463733683004,-0.6884784820310446,0.26426735215316305,-0.2306837186025302,0.7233959286426279,-0.7301548480242879,-1.2331454817859684,-0.39797118404353304,0.11666140573193977,-0.8500091938208868,0.14859807823893553,-0.5889815354096526,0.24658701103817893,-0.8994034053684343,-0.1972269037812646,-0.753093297188147,0.21041701741914415,-0.5792140325114178,0.08653012016978381,-0.557262455402044,0.17605241074494943,-0.556946150256376,-0.0329989465230668,-0.5457109914822411,0.3633146152304156,-0.5950798986181352,0.35509699189528254,-0.6846575158713725,0.351735236894546,-0.6635409843465625,0.3526068030058481,-0.504047277694824,0.08435120489152871,-1.3590453908476516,0.09045216767064274,-1.3818067091299358,0.04811895655025816,-1.3195831608740856,0.10003939489496501,-1.2245903995270084,0.2629600029862097,-1.0098698144416005,0.15451227685134222,-0.9695978432951234,0.28624326910242104,-1.124587364672547,-0.08336301681187668,-0.8566009930566123
57,57,2007/11,305.68679340108235,223.1720031674703,282.31649397532146,217.35392308705647,279.64619404093423,244.424003461202,293.2667937062581,206.08208293126424,299.95289354197183,245.20416347198488,285.23519390360514,244.33568345998128,284.55209392038984,250.69104354782104,284.30369392649334,247.50048350372316,266.17049437205,231.2864032796224,272.2562942225138,239.441283392334,1.0591356456606182,-1.6397219249077943,0.3562798316177638,-1.8397532990283711,0.2759712399335042,-0.9090570384142276,0.68560731224546,-2.2272903635010626,0.886690065067287,-0.8822343620615642,0.4440589899703253,-0.9120935678126432,0.4235149316324926,-0.6935899731850433,0.416044364964189,-0.803284597702779,-0.1293070018219412,-1.360740786428433,0.0537218815514852,-1.080367905308131,1.0527856639925606,-1.2397477421074292,0.7405159772574887,-0.8200614226290208,1.0645518064951378,-1.541262459164194,0.8221941728309368,-1.1637079850887915,0.47226037914317,-1.815726760163414,0.5587944430510151,-1.7190259510297285,0.39774147662684617,-1.6273860242267344,0.29390059993743245,-1.6623693733376381,0.3338681316128538,-0.8878519414486309,0.35385189745056467,-0.8278678336241112,0.3054799782733017,-0.8968476597914347,0.2780879004895235,-0.8926850840744411,0.6938871903028293,-2.143659282986387,0.8439833256134879,-2.0349768349347905,0.7796119428216086,-2.1404582749122256,0.5127259485964781,-2.21306928415182,0.6080379283395798,-0.8684308055046035,0.6963773791922644,-0.14189053811055002,0.6912724919689242,-0.8505405864656094,0.12967264267923467,-0.7315718950768819,0.32228875327698386,-0.8532355063067024,0.45725699108432744,-0.860763568773606,0.2764070229891558,-0.9287944795039248,0.13347018073562195,-0.4315880949251511,0.39743020301566734,-0.6676276468285963,-0.07533215764345114,-0.5985212986030054,0.2897917882698654,-0.6169049536692424,0.08889579961474663,-0.596749989787264,0.6339358927896978,-0.8355224181492831,0.4225811107989542,-0.6984863768399869,0.5033877402611,-0.8768698267910313,0.5410518472137948,-0.46129547420630895,-0.126256520432384,-1.3279083123080728,0.15880785268561712,-1.3535543335188513,-0.05640672208374979,-1.3195831608740856,-0.011085284296043935,-1.3532633327848367,-0.10035855598226681,-1.0579735009948217,0.11361092434238225,-1.0527987488116899,0.07700514766769677,-1.0679434391862839,-0.06786159097514835,-1.060579855395128
58,58,2007/12,296.7029936218262,218.4248031018575,256.50359460957844,219.75328312021887,274.7816941604614,243.5739234494527,289.9547937876383,202.53456288223265,293.41169370269773,241.04208341445923,283.6619939422607,241.90688342641195,285.00749390920004,248.02304351094563,282.5027939707438,245.27776347300207,260.29169451649983,233.01232330347696,262.4444944636027,240.78448341089884,0.788950151156988,-1.802935380072592,-0.420036554663406,-1.7572609170381013,0.1296726426792345,-0.9382836338739712,0.5859997566680847,-2.3492576276707253,0.6899651428019703,-1.0253308099618623,0.3967454010710716,-0.9955981262690504,0.437210970524381,-0.7853184654288247,0.361882756618991,-0.879703920896218,-0.3061104129717829,-1.3014019411010769,-0.241365501846488,-1.0341873540405724,0.7619316017066249,-1.5566981502728032,0.5209435719316119,-1.3294265770072804,0.8905498578459108,-1.7945090109919906,0.7362204014232148,-1.5720958847639317,-0.23763021851233712,-1.7862597727929628,-0.29670994991416805,-1.6845739945635465,0.25461787020660465,-1.7168877282450112,-0.6419123847120097,-1.6464908550250938,0.19279893102639606,-0.914105268539093,0.2101057438079653,-0.9254669493714948,0.15706472046301267,-0.871859553283646,0.7313645330888174,-0.8300693174379628,0.6563475927946064,-2.3007490705310483,0.7054043139164637,-2.05261400985725,0.5614091413849203,-2.2684985978787173,0.3946287405150529,-2.3549005114694457,0.648939280848539,-0.9647140918460064,0.7151783053074943,-0.8069790418041833,0.6514294697379734,-1.014993957801425,0.55449886721674,-1.0088323335638083,0.44605114108187244,-0.9941810792164567,-0.16385837266284387,-0.8622691812669867,1.1853259676327057,-0.996458476265268,0.2315836229793362,-1.005580716666339,0.4917461072029942,-0.7442873619327444,0.3737111538438042,-0.7331787252168768,0.49324022053665495,-0.7251825311343845,0.27173791882146614,-0.6767878438471482,0.5242430722101126,-0.9014657149181915,0.42507129968838847,-0.8259193939267954,0.38466798495731547,-0.900491495069533,0.42015317663175544,-0.7744628728294911,-0.3038692429712919,-1.2762240515058871,0.05403315516266542,-1.2454285825236302,-0.32771280158762606,-1.285283030877825,-0.32516035797595594,-1.2094710135640683,-0.15881574016173822,-1.0192957077825129,-0.2711855137974653,-0.9819210917703571,-0.08305174320069766,-0.956907680850915,-0.23289885962241147,-1.0057958041653936
59,59,2008/01,289.78919379170736,214.903043053182,219.6161955159505,228.71040324401852,267.06059435017903,244.09648345667523,284.5934939193726,199.9401628463745,278.9009940592448,239.45600339253744,286.33229387664795,239.0033633862813,281.34359399922687,246.0064034830729,278.1764940770467,243.82416345291136,255.9860946222941,235.50368333791096,245.63609487660725,245.11584347076416,0.5810193788892167,-1.9240169898343824,-1.529415704906424,-1.449306227215532,-0.1025374712605219,-0.920317501600016,0.4247600260772096,-2.43845567874916,0.2535595399285952,-1.0798618170750618,0.4770539927553311,-1.0954240302419378,0.3270201121669088,-0.854652553359296,0.2317703871460438,-0.929680133911796,-0.4356002352223708,-1.2157465076541256,-0.7468738464016691,-0.8852708914599787,0.5321494219340669,-1.932974751559706,0.38006113551186166,-1.8357045931638176,0.4422536030254857,-1.9243332949800505,0.5703115666646488,-1.824051911597401,-0.5523900941368434,-1.5876454457249802,-1.4171704407151693,-1.2845492029398742,-1.1057100653691638,-1.422470898657041,-0.783915406132005,-1.422787203802709,0.08852227128133118,-0.8971892693487566,0.014688170709601591,-0.9059572479866793,0.17300192935539288,-0.8741116459208037,0.014999444320781121,-0.68273438058571,0.5072475330397231,-2.311174488132272,0.48626769164623856,-2.42743560747408,0.49672648498186234,-2.2520127736864906,0.32509021577759833,-2.15227543515439,0.3593925677295564,-1.1387198785810029,0.23021401909014788,-0.9032117193222795,0.5370675449906998,-1.0491802179452452,0.32496570633312594,-0.9848564035221582,0.31444465827526596,-1.0645526480247207,0.22647873575599614,-0.903490067850468,0.8049496147716036,-1.0463714282517118,0.3436421230038841,-1.0260772901056394,0.402410580794535,-0.7091015775286124,0.22554491492245768,-0.7694019904988001,0.43845606496909867,-0.647624509416539,0.2853717029911194,-0.7656063287507815,0.3161877904978694,-0.9200011964543486,0.24889043576090542,-0.9472413955992949,0.33909752828066586,-0.9120429589893366,0.29757362854934777,-0.8798430951603127,-0.42501693244227445,-1.2217310010101683,-0.09039780042452875,-1.1917452732008218,-0.4228380171640193,-1.1883165254217782,-0.4646109357842813,-1.2615854493643628,-0.6087306177602964,-0.9643471778770314,-0.8966587081011468,-0.8624083555310804,-0.69152939833399,-0.9983689593451042,-0.6566044991596727,-0.8634205319972189
60,60,2008/02,280.18439402771,213.0961630282084,193.1615961659749,242.37056343282063,257.0417945963542,246.3964834884644,269.73089428456626,199.9880028470357,267.20549434661865,239.95280339940388,292.1903937327067,235.05472333170573,275.3198941472372,245.0606434700012,272.42189421844483,243.39360344696044,252.23939471435543,238.6611233815511,222.3899954477946,253.5798435877482,0.2921574677148283,-1.9861393204436184,-2.3250310550807103,-0.979656346927373,-0.4038503268820818,-0.8412412151829639,-0.0222288795762623,-2.4368108919916858,-0.0981796407040116,-1.062781339208979,0.6532348566828134,-1.2311821987627338,0.1458588704605586,-0.8871687223339879,0.0587022593303548,-0.944483214729068,-0.5482812824692769,-1.1071905816607952,-1.4459943771103718,-0.5942701574452254,0.17748426935637465,-1.9598480367356768,0.13272312406879175,-1.978193735184433,0.3372921413358263,-1.9861393204436184,0.5294102141556893,-1.9844059682453565,-2.0790003928045935,-1.3760246510671208,-0.2008999323931801,-1.0504327863220915,-2.2567998795102087,-1.1975020268519827,-1.5121711468470913,-1.8760018687219482,-0.317440772418709,-0.8542097261553605,-0.26962914574156865,-0.8245529556975091,-0.1618039668290602,-0.8231738652623957,-0.2934727043579028,-0.5432185069343753,0.048866013217089235,-2.2715983883062654,0.37800672967807863,-2.4053954649239193,0.0918840262820681,-2.2450287560701367,0.022470010989084892,-2.151781999127148,-0.0387886356910017,-1.087756793510941,0.15432551268463485,-1.0501164811764236,0.03274204015800124,-1.0023164475630437,0.2653256824311726,-1.0074026343053888,0.5602263016624394,-1.2156199855958576,0.4524011227499304,-1.0268743790727235,0.7609355261508506,-1.1224491418878295,0.7296214008662133,-1.1763854953271733,-0.09593847070352068,-0.8848660208735234,0.19616068602713288,-0.7960981447931967,0.09362715850467213,-0.8876621583612303,0.16291666435318378,-0.7017253415316296,0.18190435463512017,-0.9145860523605089,-0.0006264909604195103,-0.9365249772640558,0.051916494606646005,-0.9459129139874882,0.22075130131029724,-0.9400422904838864,-0.5793463888649699,-1.1782327173778753,-0.5393166024673129,-1.1374673102041564,-0.5104304113498739,-1.1202603102798059,-0.5470984427467949,-1.0962464236206757,-0.9518163920021184,-0.6576070998138279,-1.1553270789911436,-0.5775186369306369,-1.3005673459674039,-0.8484150158867187,-0.6770240480530344,-0.6524703042481761
61,61,2008/03,267.1640943476359,213.6003230351766,185.35769635772704,257.418083640798,247.62329482777915,250.37456354344687,252.7775947011312,203.04976288935345,257.2694945907593,242.2160034306844,296.2889936319987,230.38112326711015,274.59539416503907,244.2473634587606,267.2675943450928,243.87568345362345,247.45769483184813,242.6686434369405,199.14389601898196,266.176483761851,-0.0994247351487286,-1.9688057984610003,-2.5597313579099006,-0.4623076506724476,-0.687109313055243,-0.7044708701960293,-0.5320950546879528,-2.3315445395133043,-0.3970023074361376,-0.9849702733745992,0.7764992067098164,-1.3918652127621851,0.1240697176780073,-0.9151300972110576,-0.0963119990369353,-0.9279088250960535,-0.6920896908341126,-0.9694080602077232,-2.1451149078190754,-0.1611851519963112,-0.03953569235783141,-1.9688057984610006,-0.3871038066006355,-1.8170552417752197,0.021100407099895628,-1.9390731147681888,-0.07962773347772542,-1.9207274163194328,-2.46155566094395,-0.6344915197683941,-2.185954005605799,-0.556933498050549,-2.003547669454731,-0.4951021681753277,-2.2457185389522243,-0.4385594603356783,-0.671234358885099,-0.7514738148423257,-0.6275937985977614,-0.7242083112857258,-0.5654013310841383,-0.7260808377480816,-0.42271350771954735,-0.5465207326551513,-0.39339153354645784,-2.2715983883062654,-0.2853795904672414,-2.2610844052642536,-0.42246448883060417,-2.213929634148038,-0.36662200298503805,-1.9057345524147595,-0.4167370543849051,-1.1195770911651626,-0.0734022612541394,-1.0607696384825291,-0.351929888537375,-0.9867795388078212,-0.1344118890452819,-0.8497814541160059,0.5344528466567934,-1.338662687260792,0.6015011825048149,-1.1976158967044237,0.6300761000110742,-1.2693918603594538,0.719038098086118,-1.2348513384524853,0.02745038876795326,-0.8914451679034221,-0.15707260793913475,-0.8067639543051287,0.1474152385164546,-0.9151300972110576,0.04401014488269178,-0.9225316376196938,-0.08417232820094264,-0.9210133729204866,-0.10639726403914476,-0.9462165669273297,-0.09176740431371776,-0.9545164139496635,-0.08759633792391527,-0.8900913818799625,-0.6650711413837496,-1.0428414628260547,-0.651437357214096,-1.0312140856712912,-0.6680593680510707,-0.9796057381040661,-0.6396712147115187,-0.9893099799731668,-2.1215203680916845,-0.2195877340924898,-1.6351242232629133,-0.36311435699089695,-2.021041246403007,-0.25415356041111165,-1.8952244527643352,-0.33379919609036707
62,62,2008/04,249.50699478149411,217.2435230855306,190.07729624176025,271.62656383717854,235.16189513397217,256.5680036290487,236.3417951049805,209.0334429720561,248.49269480641684,246.03952348353067,288.9611938120524,227.01024322052,276.0236941299438,243.1764834439596,263.2310944442749,245.07904347025556,239.695195022583,248.05984351145423,179.68589649709065,282.2323239837647,-0.6304575158206112,-1.8435489607763893,-2.41779059121214,0.0261940162975364,-1.0618827409151184,-0.4915342461321894,-1.0263975492406785,-2.125819672770701,-0.6609623297161822,-0.8535138548348907,0.5561174899948721,-1.5077594181350176,0.167025476020749,-0.951948016166837,-0.217708707396862,-0.8865361120426518,-0.9255448992185862,-0.7840532448461515,-2.730309296836156,0.3908305882238508,-0.5169049024624033,-1.9688057984610006,-0.3875395896562871,-1.2425312273893094,-0.42949927244325653,-1.697238852596102,-0.27871833518800415,-1.7783268397396044,-2.33854032980589,-0.1270621528816248,-2.385667154538436,-0.38173840396784103,-2.116228716701636,-0.09964482285510455,-2.2316489717269192,-0.12689767420587744,-0.7960550769679979,-0.5439143782548451,-0.5722493505300825,-0.6314929469874595,-1.0049196700693068,-0.5198878393898878,-0.19859650767045295,-0.45810711833797296,-0.8673989886502931,-2.209880928283484,-0.3651901443736135,-2.043479117250352,-1.066116062027157,-2.1517313903038406,-0.9007052650464779,-1.7538068648474046,-0.5388808194116614,-0.8565250798216519,-0.3593382004834427,-0.9717107616681876,-0.6562309708262567,-0.8838664966132121,-0.6764015008306752,-0.9094998656181639,0.665436782241042,-1.393231650991472,0.514469080819082,-1.4650582234698093,0.7581963183724729,-1.4133866148734504,0.09929233822813502,-1.1218291838023202,0.12749372740097856,-0.9519480161668368,0.06088117460860877,-0.8299554475855215,0.0008676223732409227,-0.9276178243620382,0.005848000152109067,-0.9437367345852905,-0.1982852340592739,-0.8552851636506323,-0.1164825290413543,-0.9007318869802411,-0.1845891951673846,-0.9030219362348786,-0.1829083176670166,-0.8103065719366132,-0.780864924742448,-0.8244011292275883,-0.815976588083473,-1.1252073227580568,-0.6325119216543943,-0.8723529893108891,-0.806327106136915,-0.8025887263823087,-1.9024460005436943,0.25666659763722216,-0.5427406121902851,0.364868261867404,-1.961774750834469,0.2680029740579712,-2.3627574167556413,0.3012656231764397
63,63,2008/05,226.6541953430176,224.9494431920369,200.7584959793091,283.9398440073649,221.9345954589844,265.1129637471517,222.05879545593265,217.5600030899048,241.2062949854533,251.1584035542806,275.1128941523234,226.10128320795693,280.63979401652017,241.2812834177653,260.0639945220948,246.8454434946696,228.57929529571533,255.41984361317952,165.5477968444824,300.8052842404683,-1.317749649304501,-1.5786117707646967,-2.0965562244751044,0.44953682325987,-1.459690416002261,-0.1977500268355561,-1.4559551326681093,-1.8326680637654027,-0.8800989519864079,-0.6775216717850981,0.1396333982369721,-1.5390103665270365,0.3058535066067168,-1.0171068761744886,-0.3129584324177271,-0.8258055240743547,-1.259852757625152,-0.531009128311583,-3.155509049707077,1.029387416298833,-1.130176171207856,-1.9643269175983389,-0.550397943025296,-1.06509669287527,-0.8992111517128165,-1.6707451335949326,-0.6871715677774792,-1.6051054897658659,-2.0831714591943946,0.10600413065253975,-1.675527537993986,0.14081034888186997,-2.0460676447418225,0.3806202581216803,-1.543796545742907,0.23332327788690782,-1.0847924786979146,-0.27115812504223447,-0.20002836628187795,-0.5199257960073685,-0.8061403419702072,-0.32907992331699715,-1.0015579150685703,-0.40542333327547597,-1.1722603634392972,-2.1390538800654584,-1.5174627982371383,-1.861983224665933,-1.3384182170868062,-1.922397507488561,-0.9689364406169801,-1.695176543046345,-0.7968021336348279,-0.7841291580811118,-0.6270335060976389,-0.7387203913689835,-0.8804102255975874,-0.7878742110058232,-0.45782517106057224,-0.6520274770442405,0.3237828666106447,-1.5026479269810191,0.07283408127789469,-1.3701793319751725,0.32677109327796605,-1.5096572490090265,-0.03169159735611364,-1.3390169490239405,0.21589543297589966,-1.0218767577711652,0.14822454990552075,-0.8325364975741744,0.3511126896721871,-0.9640688293488429,0.10638937656302279,-0.8245023468742019,-0.3238530088090026,-0.7913662198140001,-0.2709364949085221,-0.8364713335862872,-0.2621585790732658,-0.8787297010475598,-0.2545012482382548,-0.7498416802906775,-0.8704494700398498,-0.5500633502866359,-0.8285520419751167,-1.177511541645752,-1.1956681389999806,-0.6814565077972109,-0.9171405117167447,-0.5864004854209999,-2.9183185579884516,0.7960048276190009,-2.4157984401005934,0.4002058727414564,-2.5858160865267257,0.8167544451748355,-2.873432903256398,0.8690333596508772
